sentiment,tweet
4,@madisontraffic Google's self-driving cars can't get here fast enough
4,Google's self-driving cars outperform humans officially. wonder how they'll monetize? #pickurpoison http://t.co/INS2jxzOHA V @_cypherpunks_
4,"@Google's #robotic self-driving #cars outperform humans in trials, including trained professional #drivers http://t.co/5eP84fAXWp"
4,"Now confirmed, self-driving cars are substantially less accident-prone than humans. http://t.co/9MhDOOBKU9"
4,"agreed. still very hard to imagine widespread adoption of self driving cars. albeit, its an awesome prospect."
4,"Study: Self-Driving Cars Would Eliminate Majority Of Traffic Deaths, Congestion: WASHINGTON (AP) In some ways,... http://t.co/3sMyyC6Mie"
4,"Study: Self-Driving Cars Would Eliminate Majority Of Traffic Deaths, Congestion: WASHINGTON (AP)  In some ways,... http://t.co/hg0BLZx1AQ"
4,I see tens of people daily that could be out-driven by a ColecoVision. Answer to decreasing traffic deaths self-driving cars?
4,Just leased a @Ford C-Max Energi plugin hybrid. I can see a day without gas or pollution. Once cars are self-driving the traffic will go too
4,"I'm sure I'm not the first, but I just realized the potential combined potency of @uber and @Google self-driving cars. #whoa"
4,Seems like self-driving cars are key to our society's happiness. : Secrets of the happiest commuters: 
4,@JoannaFarley1 @terrylo_calgary @giesencreative @donnamct so looking forward to self-driving Car2Go vehicles
4,Self-driving cars running on google platform?! No more accidents or rubbernecks  http://t.co/hecwN2Ztok
4,Mobile apps and self-driving cars are gonna be best buds. Im sure of it.  http://t.co/SqrPX3pP46
4,My last few drivers make an excellent case for self-driving cabs. The voice recognition would be better and it's all done by GPS now anyway.
4,"Its raining, traffic sucks and I'm so sleepy!  Where's my self driving car?  #selfdrivingcar http://t.co/IYYKYgdGOx"
4,Passed two self-driving cars on my way into the office early this morning. I love living in the future.
4,@DRUDGE wow! A self-driving car! I didn't think I'd ever see one of those.  How does it handle?
4,"Thanks, @hondaprojason for turning us on to this amazing video of the self-driving #HondaAccord! http://t.co/rGlN477dWE"
4,Wow self driving cars are the big subject at #EmTechMIT
4,When do we get self driving cars so I can take a nap? ðŸ’
4,Google says self-driving cars are safer than any driver on the road: http://t.co/RAuUXEbMHr
4,"Study: Self-Driving Cars Would Eliminate Majority Of Traffic Deaths, Congestion: WASHINGTON (AP) In some ways,... http://t.co/UYwr8mLbsa"
4,Talk of self driving cars and programmable clothes are two things that make my heart sing. #techistheanswer #IDFest2013
4,"We drive the 2013 Audi S7, find out what happened to the hidden headlight, and list the5reasons for self-driving cars http://t.co/pw05Ct0HwV"
4,"The Future, Coming Soon: Self-Driving Cars Mainstream by 2025 http://t.co/s51CKWGsmf #innovation #engineering"
4,"Slamming on the brakes, self driving car responded fine. http://t.co/1KT2kUpxlr"
4,@YourInternetDad I can't wait until self driving cars puts an end to (hopefully most) of that shit
4,Saw a self driving fiat 500 made by google in NYC traffic. Thing drove like a maniac!
4,If I had a self driving car it would be on autopilot to Taco Bell
4,Google is giving everyone at the press conference a self-driving @TeslaMotors Model S!
4,Self driving cars are cool tho RT @Stitcher: California Bans Smartphone GPS Usage While Driving http://t.co/V9Ww9rW1rd
4,"Reading - Editorial: Self-driving cars FTW, but not for everybody (Brad Hill) http://t.co/P5LEPLHpA4"
4,@USATODAY absurdly I would ride in a self driving car!
4,Just saw on news self driving cars will be available in 2025!!! YeahðŸ˜„
4,"@cstechjoel it's truly amazing PR, in everything they do. Glasses? Self-driving cars? All of it ties in."
4,@shervin really cool if they built an all electric self driving car.
4,Some are scared of self driving cars but Im fairly certain I could throw a Slap Chop behind the wheel &amp; it would be safer than some people
4,I can't wait for these self driving cars.
4,Got a geeky thrill at spotting a Google self-driving Lexus on the streets of San Francisco.
4,Almost ran into a guy that should be the poster child for why we need self driving cars.
4,"@hunterwalk a tesla electric self driving car sounds like a natural next step.. The real question, is tesla willing to sell ?"
4,"From glass to self-driving cars and now, quantum computers Google is taking over the world and I'm totally okay with it."
4,"NHTSA on self-driving cars in @WSJ: ""potential...to reduce highway accidents and deaths...and fossil-fuel emissions."" http://t.co/bsCI2xl5EG"
4,Self driving cars.. Google is leading us into the imagination of technology http://t.co/nL7rUM8NLD
4,I'd buy a self-driving Tesla-X today: http://t.co/zWPxiAcNhf
4,I will glad when Self-Driving cars hit the #Market cause some you need your license revoked.
4,Interesting .@McKinsey_MGI #mckdisrupt Self-driving cars could eliminate 77-90% of crashes causedby human error http://t.co/hZocxzlnpX #ds13
4,"Hell yeah it's worth it! ""@ezraklein: Self-driving cars are a privacy nightmare. And its totally worth it. http://t.co/a1vG0yst6U"""
4,"Can't wait for this reality ""Self-driving cars are a privacy nightmare. And its totally worth it. http://t.co/5Sy4NquNr9"""
4,Google Self-Driving cars never made more sense to me than when I got in an Uber and the driver asked his Android phone how to get there.
4,"@deflatermouse The self-driving cars are pretty cool, though. Maybe the Google Shopping Express money instead?"
4, google needs to get us all our self driving cars already. Add the bed and were all set.
4,"don't worry, self driving cars will fix all our transit problems. and more importantly, we can all be drunk on our way to/from work everyday"
4,They are quite a sight! Wish I tested them @chrispbrown: what kind of strings can you pull to get me a ride in Google's self-driving car?
4,@chrispbrown: Hey @BethAnimalPrint what kind of strings can you pull to get me a ride in Google's self-driving car?
4,Trust tech more than drivers @driversside @detroitnews @davidshepardson @NHTSAgov so many awful drivers on road self driving cars might help
4,"Self-driving google cars expand worldwide. Traffic deaths down to 0, rampant over population now #1 issue. #tweetsfromthefuture"
4,"@kelseyboss1 pumped for self-driving cars, then? http://t.co/lqvAeL9Y7u"
4,"Finally made it home. Massachusetts SEEMS close. It is not. Not today, at least.   When can I buy a self-driving car?"
4,"Self driving cars would be cool and all, but can we maybe try and tackle self-cleaning ones first. #google"
4,A selection of car crashes in the Bay Area right now according to gmaps. Self driving cars can't come soon enough. http://t.co/zBGTYiygMB
4,If you're obsessed with the dawn of self-driving cars like I am: @TheNewsHam's story/video/graphic = must-read http://t.co/PqH31bysZx
4,"I'm ready for it ""Google Self-Driving Cars Should Become The Predominant Mode Of Transport In Our Lifetime"
4,I wonder what kinds of innovations will come with the ubiquity of self-driving cars.Id love to see a decentralized system to timeshare cars
4,Driving home on Woodward during rush hour is all the business justification needed for networked self-driving cars.
4,RT @TechCrunch: @EricSchmidt: Google Self-Driving Cars Shld Become Predominant Mode Of Transport In Our Lifetime http://t.co/6QPOJVgi
4,Driving and tweeting is hard. I would love a self driving car.
4,"It's 2012, why do we not have self-driving cars yet?!?"
4,"""As a species humans are terrible drivers"" &gt; @CoryBooker explains why he's OK with self-driving cars &lt; streaming live at @longnow NOW"
4,Just saw one of the self driving google cars neat
4,This Ingenious Self-Driving Vehicle Saves Lives By Detecting Roadside Bombs  http://t.co/SE1XciJD7R
4,This makes Google's self-driving car look cute. http://t.co/cwvaGd7sPz
4,Week 4 Field Trip Friday to Google's self-driving car team. I want to go to this.
4,Yup! The self-driving reset of just about everything in our cities http://t.co/YwXkAS2Kfq
4,Trucking industry looks ripe for automation via self-driving cargo. And this change is not involuntary: no one wants to drive
4,Self driving cars &amp; flying cars by 2015? It's about time. http://t.co/l7zNiDuXMO http://t.co/RQQKZYQ7jw #BacktotheFuturefan #OffSchedule
4,I can't wait to get one of those self-driving cars so my wife can argue with it.
4,These self driving cars are going to have taxi drivers looking for work. At least robots don't smell as bad.
4,I think shared electric self-driving cars will be the norm in 2030. I hope so-- solution for so many problems. Looking at you @GoProject100
4,These look fun @PSFK: UK town to use self-driving pods as public transport instead of buses: http://t.co/8mJFHippGu | http://t.co/n4NUTze1FY
4, fully autonomous self-driving cars will solve a ton of the problems cars have created without a lot of public transits drawbacks
4,@bomalley sign me up for flying self driving cars/ships &amp; lightsabers
4,"VLAB exposition on Self-Driving Vehicles: Startups (Already) on the Road begins at 1900, in 30 minutes, with coverage right here!"
4,@tpstigers @atanas @billdollins @cbdawson @DonMeltz @notifyshane Glass and self driving cars go together and are cooll.
4,"My followers probably know by now that I'm a huge advocate of self-driving cars, but this could be even better: http://t.co/Gb6grka67L"
4,@stevesi WWAN IoT will still require  subscription (expensive) . Also future self driving cars might interact/coordinate with traffic #dream
4,"""This is the coolest demonstration of (sort-of) self-driving cars Ive ever seen"" "
4,I know I'm in Silicon Valley for the summer when I've passed at least 30 self-driving @googledrive cars this morning! #SiliconValley
4,"Self driving cars, Google glasses, Project Calico, Google Now, Street View  Call that however you want, I go for innovation."
4,I know I'm right in the heart of the Silicon Valley Jungle...but I cannot get over all of these Self-Driving cars around here #Jetsons ðŸ˜³
4,Just saw one of the Google's Self-Driving cars driving around in Owatonna so that's pretty neat. (Probably going to follow it around now).
4,Cant wrap my head around smart cars/self-driving cars. Which means they'll be as successful/widely used as cell phones + debit cards.
4,Thank you @Canuckflack for an incredible day @googlecanada! @jaimiesinterns learned a ton &amp; had a blast! Now where's my self driving car?
4,Self driving cars! We are living the future. #Google #goodtimes http://t.co/lsbEIg2AV0
4,I love the idea of self driving cars but it doesn't answer the transportation issues of my overpopulated city. Who's working on that?
4,@getwired That's why we need self driving cars.
4,"CD_problems Maybe @LibbysBoxofSass could DD for them. I mean, self-driving cars ARE the future and we know it can interface with "
4,"Three (!!) cars drifted into my side of the road today, then swerved back, as driver looked up from their phone. Self-driving cars FTW!"
4,Wheels up LAX!!! We all need self driving cars for this traffic..Uber is a great intermediate step. Saved my day.
4,"@alialithinks @nicksergeant @stevelosh You can hook us up with a self-driving car, right? Right?"
4,@ikirigin I think the idea is that if all cars were self driving and interconnected then in theory traffic would be a lot better...
4,What I thought was going to be a 2hr drive is going to be 3...they need to come out with self driving cars!
4,"Looking forward to self driving cars, so I can order a car2go to come to me. All electric fleet wouldn't be bad either."
4,RIP Paul Walker. So sad. I cannot wait until all cars are self-driving and we stop needlessly losing people this way.
4,"They're releasing self driving cars in about 5 years, and now they're working on solving death. I'm impressed http://t.co/fv5h57NBrF"
4,"#Japan PM Abe rides around Tokyo in self-driving vehicles wow! This is the future, I guess!"
4,@danudey @sintaxi another great part of a future transportation system; self-driving cars could tie into that too
4,I'm going to buy a self driving car just to watch my mom argue with it
4,"Hey @Microsoft Keep calm while Google brings Gigabit Fiber to US, extends Human Life, tops charts for best Laptop &amp; makes self-driving cars"
4,Excited to be at @vlab @stanford on Self-driving vehicles w/ Reinout Boven &amp; @JvdHeuvelSFBAY @NOSTSV http://t.co/pwGlmK7DW4
4,"Great New Yorker article on Google's self-driving car. Every year we delay this, more people die."
4,Self-driving &amp; flying cars by 2015? It's about time. We're off schedule. http://t.co/l7zNiDuXMO http://t.co/RQQKZYQ7jw #BacktotheFuturefan
4,"Another cyclist killed. As a daily cyclist, I am starting to have more hope for self driving cars. Cannot be as dangerous as real people. #fb"
4,Seems more likely than #cpc balancing the budget RT @mashable: Self-driving cars are coming to the UK by 2015 http://t.co/hk1b7OEaJm
4,@JasmineCee17 maybe in the future we will have self driving cars that will eliminate such bottlenecks
4,Stanfords Self-Driving Car Tears It Up On Racetrack Tops 120 MPH http://t.co/gfISJjmk
4," California considers giving self-driving cars the go, NOW on #KQEDQUEST Radio.  You mean they don't already?"
4,"By noon today, there has been 8 accidents on the 401 involving 17 vehicles. We need self-driving Google cars."
4,So cool RT @ryangraves: Googles car hits 300k miles w/o an accident! Who would get in a self driving @Uber? http://t.co/cWFjIAF2
4,Self driving car for the blind at this morning's #VMworld keynote - I can have?!
4,Why don't we have self driving automobiles yet?
4,Just passed one of the Google self-driving cars. So cool.
4,"I'm at Tired during drive. Activate self-driving car! (Santa Rosa, NM) http://t.co/PWQ4codb"
4,"Google's Self-Driving Cars Complete 300K Miles Without Accident, Deemed Ready For Commuting"
4,almost as cool as self driving cars around   @ Googleplex - Yoshka's CafÃ© http://t.co/Qpwil21F
4,Hey it's a self-driving car that lets humans drive too! Cool! http://t.co/HiGSjwD0
4,Who needs a license? Self-driving cars coming our way  
4,Nothing makes my morning commute like a self-driving car. http://t.co/OKSQyamK
4," Also, Bay Area traffic is the best argument for self driving cars Ive see"
4, Robot chauffeurs: Google self-driving cars log 300K miles   http://t.co/1fXPztCK by it seems #google isnt all bad
4,"I would consider selling my V for one of these..""R@Reuters: Who needs a license? Self-driving cars coming our way http://t.co/nLzLX9kP"""
4,"Google's Self-Driving Car Logs 300,000 Accident-Free Miles http://t.co/9QQEDnx1 #Oddities #gondola #transit"
4,Pretty cool. Self driving audi track car. http://t.co/QYAKk3Zl cc @jakecoogle
4,"Google's Self-Driving Cars Complete 300K Miles Without Accident, Deemed Ready For Commuting  http://t.co/6fe3D8ln"
4,@StevenLevy Be interesting for self-driving cars as an extension of things like citizen taxi services..
4,Saw one of Google's self-driving cars today!
4,Google self driving cars; so you can check out porn instead of driving.
4,Looks like by the time I get too old to drive I won't need to.  A Promising #Future for #Self-Driving Cars. http://t.co/fUO0OHOa
4,@realDonaldTrump  No it will not be approved.  It is a bad idea.  Small self driving cars are what we need to slow down our oil needs.
4,"@Mister_SEX @SpectreCollie self-driving makes mass car-sharing practical &amp; cheap, like Zipcars on steroids."
4,@cdemwell self-driving cars will revolutionize car sharing. Why own a depreciating asset when renting has almost zero friction?
4,@drahfz @brenthamby Segway makes me stand - I want one of those motorized scooters or a Google self driving vehicle
4,Cannot happen soon enough! @verge: Google expects its self-driving cars to be ready in three to five years 
4,Can't wait for this to hit mass market @wired: Recent Top Stories: What It is Like to Ride in a Self-Driving Car 
4,"Had this conversation with my friend working on googleX who already got to ""drive"" the self-driving car  #lucky #SOB http://t.co/aaiRKoI8"
4,@Mister_SEX @SpectreCollie Self-driving cars will be huge. Most people use their cars less than 5% of the time; tremendously inefficient.
4,"Google's ""self-driving car"" is the star at transportation forum: AUSTIN -- Some of the best transportation thinkers... http://t.co/y0K8hOL1"
4,like it even more when its self-driving and can be rented on an as-needed basis! Car ownership sucks.
4,The only reason I want a self driving car is so that I can continue reading on my way to work.
4,Another step forward for the self-driving car!  http://t.co/Tuw8bMn2bF
4,@cdixon I especially look forward to self-driving cards.
4,"When are we getting self-driving cars, because I need to eat with both handsðŸ‘"
4,@coolnalu maybe they are. Partly tweeted to alert @Uber of their need to work on self-driving taxis ;)
4,@bmw so when can I buy a self driving car?
4,@yfreemark New transportation technologies could greatly reduce fuel consumption and congestion; self-driving cars could travel in chains.
4,I really wish I had one of those self driving cars rn.
4,"Self-driving cars are going to be great for young people. For the first time, they'll be able to ""drive"" themselves to school."
4,If ever there was an argument for self driving cars: I-70
4,@DanBarreiroKFAN Hope this will be an irrelevant conversation in 10 years. Self-driving cars will solve drinking and driving Let's go Google
4,I just want to be able to call my self-driving car from my Android Wear watch. Big-O style. Is that too much to ask?
4,.@zittrain Yes - self-driving semis a huge opportunity. What could possibly go wrong? http://t.co/ipdfwI7Cfs
4,What I really want is a self-driving car so I can rest along the way and not be deliriously tired when I get in for setup #xrayproblems
4,#CiscoTechRadar Guido Juret #PeakCar the self-driving car is here and about as safe as the average driver.
4,"2017, we all supposedly have amazon drones delivering packages to our door stop and self driving cars officially on streets. Game changer."
4,@anthonydb I'm hoping for reality. I'll gladly sign up to beta test a self-driving vehicle. Even the Winnebago.
4,"On days like today, you really wish @car2goAustin had self-driving smart cars. #coldandrainy"
4,"Self driving cars can see 360 degrees, don't drink, get distracted, get road rage. Wait for them to push puny humans off the road :)"
4,"I have no idea what robots &amp; self-driving cars have to do with Google's business model, but I'm glad blow their cash on cool shit regardless"
4,The long drive back to Boulder starts in a few mins. 12 hr drives make me wish for self-driving cars... #arewethereyet
4,"@2Beerguys @TeslaMotors says it's been pushed back til 2016. For a self driving roadster, I'm willing to wait!"
4,"But really, anyone who thinks self driving cars are a bad idea must be confused. These humans being allowed to drive are the bad ideas."
4,"I can't wait until @travisk lets me hail a self driving Uber, then a flying Uber, all with the simple touch of a button. #roadmap?"
4, It is almost 2014. Where are the self-driving cars so we don't have to worry about a DD tonight
4,Self driving cars please!! RT @MythBusters @galvorniii it also confirms our theory that traffic generally stinks
4,I just waved thank you to this lady that let me merge on the highway and she gave me the finger. Need my self driving car.
4,Amazing that self-driving cars (which are very safe) are easier to create than an effective push alerts algorithm. http://t.co/8Nww32KrHl
4,Another advantage of self-driving cars will be the ability to drive through the night while sleeping.
4,"Prediction: by 2030 it will be illegal to manually drive cars. They will all be self driving, &amp; the thought of anything else will seem nuts"
4,"It makes sense for Taxi fleets to eventually be full of self-driving cars as a lower tier, lower-priced alternative. #WeWantUberPDX #future"
4,God I wish self-driving cars were a not feared thing already.
4,"If car accidents are products of human error, then self driving cars should fix that then no?"
4,VineSciences: Google's self driving car!  @MaggieBRuff it's finally happening
4,Self driving Google cars will take the 80% of the morons that cannot drive off the road and restore common sense to traffic flow
4,Could use a self driving car right about now!
4,#tbf2014 self driving cars - pretty cool
4,"Seeing increasingly more practical robots: self driving trucks, hotel robots, etc. Going to only get faster. Brace yourselves. #T1000"
4,You know what will help America's truck driver shortage? (http://t.co/QfU8xpc2KP  Self-driving cars http://t.co/dhz3aLRYBS
4,@chevrolet hey guys can you make a self driving chevy. It would be greatly appreciated. Thanks.
4,"Self-driving cars would be nice on long trips on the expressway, and in the city, but I'd sure want to still be a... http://t.co/QHwhqdhAsW"
4,@kieranhannon BUT think Uber tech infrastructure + self driving cars. #nextlevel
4,That was my first reaction too. Self driving cars and robots delivering our stuff. Future is coming fast
4,"Self driving card sound terrifying, but it would change lives for blind people if they mastered them. #2001aspaceodyssey #science"
4,"@daringfireball self driving cars, I truly hope, are the future."
4,@amazon drones to air deliver your online order to your door? Humanoid androids? Self-driving vehicles? The envisioned future beckons.
4,@terronk what do we want? Self driving cabs.
4,Self-Driving Car Test: Steve Mahan: http://t.co/GZ8ZPcpKoV via @youtube Great for those of us with physical disabilities and can't drive!
4,Bring on the self driving dog cars. RT @stewd_io: Wow! Google just acquired Boston Dynamics! http://t.co/qew3nY1Lyc
4,Can we do this self driving car thing already? I just want to sleep while my car drives me to work. Not too much to ask.
4,"@1Marc that company has probably a lot of cool custom software that aids the self driving car, for instance"
4,"Ugh i dont feel like driving , i need to get me a self driving car."
4,I cannot wait to get one of those self-driving cars to watch my lady argue with it.
4,I wish I had a self-driving car. It would make my life so much better. @ Googleplex - 1350 http://t.co/qlEmAkYttF
4,self-driving cars &amp; futuristic developments are cool and creepy ==&gt; http://t.co/UBHaUmB1AC
4,"Take that, Google: Oxford University sees self-driving as a $150 option in future cars - http://t.co/CSKgDVl03k"
4,An @google self-driving Lexus! Thanks @mainercharlie #stuffyouseeinSF http://t.co/aBn6N8Bki7
4,Better than a stoned driver. MT @lynn_bartels RT @BrandonRittiman: Would you trust a self-driving car? CO is considering legalizing them.
4,Just saw one of google's self-driving cars. Awesome
4,"Getting to YouTube is slower than getting to http://t.co/wxbMtxTp, I'd like a self driving car to match my my self-routing computer."
4,"I'm enormously bullish on Google Glass, self driving cars and the iWatch. Lets get our future on..."
4,Self-Driving Cars Legalized In California via @digg now you can legally smoke weed and drive your car! #driving  
4,I cannot wait for Self-driving cars.  Instead of flipping each other off we'll be shrugging our shoulders at each other. And no more DUIs!
4,Self-Driving cars were just declared legal in the state of California. These are the type of things that excite me.
4,"Google CEO self driving cars within 5 years. Wish we had that 5 years ago so it could drive me home, it will revolutionize going out 2 bars"
4,A self-driving car?!?  Well it'll def make getting home after shows much easier!   http://t.co/FMgmNX7G
4,Self driving taxis. Within 5 years. The perfect ride share. Possibly by Google itself.
4,"@drshow Self-driving cars you can pickup at a subway station, take you where you want to go &amp; then drive itself to pickup station."
4,General Motors should create a joint venture with Google. Self driving cars will bring GM back to its dominance
4,Can someone get me a self-driving car? Thanks http://t.co/nEH1vSzm
4,"""@postsecret: Steve Mahan, who is legally blind, Google's Self-Driving Car  Can I get one of those for my dig? HE'S blind!"
4,Self Driving Cars being tested in California #VeryHappyAboutThis ...take out the   @ Google Self Drive Tests http://t.co/jvBaVMLM
4,California gives the green light to self-driving cars (via @OnPointRadio): 
4,"Self-Driving Cars, so revolutionary. http://t.co/OJJGTBXP"
4,Self-Driving Cars? That's that ish I DO like
4,Attending a talk on self-driving cars. It is packed! (with Arthur at Langtonhaus) [pic]
4,"I want a self driving car, so I can program it to randomly go places without me, freak people out."
4,Massachusetts should get in on this legislation! ;D Self-driving cars now legal in California http://t.co/Tfov6pxe
4,"If self-driving cars ever become popular, can I finally drink and drive legally?"
4,"""10,000 people a year still die on U.S. highways in frontal crashes."" http://t.co/dwk3krzt Self-driving smart cars will put paid to that."
4,"I just seen the Beatle in green, i'ma so have that car once i get my license , i can see my self driving that. but in white! Ohhh god. ðŸ˜"
4,"Holy Crap, Self-Driving Cars Are Now Legal in California http://t.co/Hl23ep1U"
4,19th century rails take you where the railroad wants you to go. Self-driving cars will take you where YOU want to go.
4,Exhausting Toronto vacation. Id kill for a self driving car tonight.
4,YESS!!! And the self-driving car! You cannot forget that.
4,HuffingtonPost: Self-driving cars approved in California awesome!!!
4,Self driving cars already in cali.. I need one of those #nomoredrunkdriving
4,Cannot believe the times we are living in! @verge: Re-thinking car design in the age of self-driving vehicles 
4,"Holy crap, self-driving cars are now legal in California! http://t.co/OM5saSgo guess I know where I'm moving next"
4,I am really looking forward to self driving cars
4,"If Im rich enough when self-driving cars hit the market, I'am buying 5 of them &amp; having them all follow me around in my own motorcade."
4,"Yesterday it was self-driving cars, today I see #endeavor while driving down Page Mill. The future is now. Welcome to the Space Jam!"
4,"Come to Texas please.. ""@SAI: Google's Self-Driving Cars Are Now Legal In California $GOOG by @_dtl http://t.co/GY0Fr9lC"""
4,"#google making self driving cars, doc would be so proud"
4,"@USATODAY True, but i would buy a self driving car for the sole purpose of getting extra sleep; since I am chronically exhausted!"
4,There's a self driving car now ??? Where can I sign up
4,This graph explains why self-driving cars will be HUGE in the future (via @TheAtlantic) http://t.co/BEYS3amOAT &gt; Solo commuters dominant
4,Maybe self driving cars can be fun!  http://t.co/EbFrXX5XGa
4,Can @Uber and self driving cars please become the norm?! I strongly dislike mandatory valet parking.
4,"Not sports but really cool nonetheless - @USATODAY Sales of self-driving cars will balloon to 11.8M globally by 2035, a new study predicts"
4,Someday I will be able to buy a newfangled self-driving car online and have it deliver itself to me.
4,Self driving cars need to be rolled out sooner.
4,Google is brilliant. They are using fear of driver distraction from Google Glass to stoke support for self-driving cars.
4,They say by 2040 there won't be anymore car accidents/deaths... Cuz u won't b driving; #dig...self driving cars...
4, World's First Commercially Available Self-Driving Car Launches� # carshopping
4,I'd love to work on the AI for self driving cars...
4,BMW builds a self-driving car -- that drifts  I love this technology. Drive me to work baby!
4,Impressed with @volvocarsglobal goal to put 100 self-driving Volvos on the road! #ANworldconrgess
4,Self-driving Audi. I think I need a new car. @ CES 2014 http://t.co/nS6N4g9tno
4,@mccv I look forward to mining conflict minerals in GG Park for the self driving car hardware.
4,Audi knows when you're sleeping in its self-driving car  amazing technology.
4,@Lisalynn2000 @cnnmoney Ha. It's coming. Self-driving cars will be pretty standard in the 2020s. Accidents &amp; moving violations will plummet.
4,Four places I would put my money if I could:  3D printing Self driving cars Uber Square
4,"#smbmsp62 CA, FL, NV allow self driving cars...WHOA!!"
4,The future is self-driving cars. I think they all be technically feasible way before people accept them.  http://t.co/323vQMOfmX
4,"Re @google self driving cars in next decade  @jhuber: @Eisenberg Me, too. And sooner than that� What an incredible company"
4,Google's self driving cars could detect Google Glass wearers and avoid them. They are evil geniuses.
4,@xiombarg @DeekyMD Self-driving cars LOVE THE GAY
4,Checking out the next generation. Thrilled to meet the self driving car. @ Philz Coffee http://t.co/yALXtU4jld
4,@google can you guys come up with a self driving vehicle already. I'm sleepy as hell and don't want to drive to work..thanks
4,Self driving car! I have been waiting a long time for this. http://t.co/hQGiCmlW5n
4,@soyupak @tdd the solution is self-driving cars
4,"Seriously, love LA but not the traffic, there's nothing to love about it. This is the city for self driving cars."
4,@mnnakamura @slyphon @murphstahoe @marius @posco so fix US democracy THEN self driving cars. can't wait.
4,GM's CEO is talking now at #CERAWeek. Will he bring up self-driving cars? Those can cut #fuel use dramatically: http://t.co/ZxN2QHDMyP
4,"At the Google X project .... Real cool stuff (Glasses. Self Driving, etc...) one of the coolest sxsw event ! http://t.co/PatSVRpgW2"
4,This is petty interesting. Self driving cars would be something else. Who knows maybe we will see it soon.  https://t.co/plzYu7ylqE
4,"There's already an @unsuckdcmetro, is there an @unsuckdctraffic? Self-driving cars can't happen fast enough."
4,@jarrodglasgow I would like a self-driving car but they'll probably just patent everything and no one will ever build it
4,Now we're talking! Top 5 reasons for Self-Driving Cars -Lets dedicate gas taxes to make this happen soon #3 is my 1 http://t.co/jrYz4YvJoR
4,Oooh... #carlotrescue. Now I want to run a dealership. #SADAcars. We would only carry electric and self driving cars. #cuttingedgeonly
4,"@kurtvarner ""We need to focus. Keep self-driving cars, magic glasses, laptop, handheld OS, Brazilian social network. Ditch the feed reader."""
4,"@larokr psssshhh, in 10 years when I have super self driving car you can enjoy your car you have to drive yourself. @geekdara"
4,@Revision3 @technobuffalo self driving cars best Scifi example KITT from knight rider that's the self driving car I'd like to own lol
4,"google Self Driving Lexus. WHEN DO I GET MINE?!!? @ Woodside, CA http://t.co/BrrMPdYpOg"
4,Gotta admit: I'm more excited about how the world will change from Glass/self driving cars than smart watches/TV's.
4,And why we NEED self-driving cars MT @ChelseaVPeretti think about how dumb people are..that means cars are so so so so so so so so dangerous
4,"Self driving cars could lead to more shopping innovation. Yes, please. http://t.co/vaimdvmoYF #retailtech via @GorillaCommerce"
4,"@google, the world would be a safer place if you gave me a self driving vehicle."
4,I wish I had a self driving car right now #traffic http://t.co/vVtA0AcZe5
4,"@kennyflorian yes on time traveling, feel free to ad self driving cars!  GM Announce (Nearly) Self-Driving Cadillacs http://t.co/vIxW6v7C57"
4,I firmly believe that this push for self-driving cars is directly linked to my inability to stop texting while driving.
4,@LPT @augieray cars will be self-driving so uber will be obsolete :-) #SocialShakeup
4,Self driving cars in California?!? ðŸ˜® sweet Jesus!
4,... And traffic is at a standstill this morning. A self driving car would be awesome right now; I could catch up on some reading.
4,Tiny lasers and self-driving cars? Killer! RT @WIRED This palm-sized laser could make self-driving cars way cheaper http://t.co/J9rCe0fH0V
4,"""@WIRED: This palm-sized laser could make self-driving cars way cheaper  http://t.co/iPfmEdeTzu http://t.co/9JUNAvHwQj""Okay can't wait.."
4,@bruckerlaw what I really want is a self driving tesla.
4,A self driving car world be good right nowðŸ˜´ðŸ˜´
4,Google's self-driving cars are now allowed on all roads in California http://t.co/uk8VRnsIjf  sweeeeeet I want one
4,"The real promise of self-driving cars is it means the end of private car ownership. Or, it should, but"
4,@thinkingfish Yeah self driving cars rolling out wjll be huuuuge.
4,"@ltgrusselhonore @ChrisCuomo But if I Were, 1st on Platform! Every car in America needs to be removed for Self Driving #Save &lt;33,000 yearly"
4,Yay road safety! Self-driving cars get 29 permits in California. So want this to be a reality. http://t.co/Iko3v0ebnq
4,"This entire video is worth a watch, but I jumped ahead to some interesting visualizations. Google's Self Driving Cars http://t.co/MjOlzUOK69"
4,"The M6 motorway carries 140k cars per day, more than 2x what it was designed for. The only way we solve this is with self driving cars."
4,"Google's new self-driving car is pretty cute, tbh http://t.co/90l0WHSlzC"
4,"The new self driving cars are very cute, but I also wish we were investing the same amount in public transit."
4,RT @DiscoverMag: Google's self-driving car looks like a koala but drives like magic: http://t.co/BXejqjttO1
4,Im hoping municipalities will deploy fleets of self-driving cars/vans as next gen public transport.
4,to the dreamers In Case You Missed It: Google's Self-Driving Car Prototype Is Here! http://t.co/SGhOw9ducl #followusandgrow
4,If Uber starts to use self driving cars they will undoubtedly wipe out traditional taxis forever.
4,"Self-driving cars will be great. In the meantime, someone should invent self-texting phones so idiots can focus on driving."
4, California approves rules for testing self-driving cars in California http://t.co/txKwRtDiip by �  Here we go!
4,"Self-driving cars need to be a thing, like now."
4,@robtull you need a self driving car!
4,where are the self driving cars I need one of the self driving cars
4,#smartphone use while driving is enough reason for self driving cars alone. #imintrafficrightnow
